,id,lat,lon,elev,TMAX
23835,US1OHHM0009,39.2027,-84.5743,259.7,
23836,US1OHHM0013,39.25,-84.579,252.7,
23837,US1OHHM0014,39.2645,-84.3919,240.8,
23838,US1OHHM0015,39.2678,-84.2821,225.9,
23839,US1OHHM0017,39.1052,-84.6247,257.6,
23840,US1OHHM0020,39.2953,-84.7611,187.5,
23841,US1OHHM0022,39.1535,-84.4386,189.0,
23842,US1OHHM0023,39.2,-84.6074,282.5,
23843,US1OHHM0026,39.26,-84.807,181.4,
23844,US1OHHM0031,39.0893,-84.3865,234.4,
23845,US1OHHM0035,39.2828,-84.7739,244.4,
23846,US1OHHR0001,41.0971,-82.4874,296.0,
23847,US1OHHR0002,41.2839,-82.8408,226.2,
23848,US1OHHR0005,41.2646,-82.4353,263.0,
23849,US1OHHR0006,41.0028,-82.6967,300.5,
23850,US1OHHR0007,41.1679,-82.6127,260.0,
23851,US1OHHR0010,41.2231,-82.642,224.9,
23852,US1OHHR0011,41.2445,-82.5883,232.9,
23853,US1OHHS0003,40.4048,-80.8783,385.9,
23854,US1OHHY0002,41.3893,-84.1154,200.3,
23855,US1OHHY0003,41.3979,-84.129,203.3,
23856,US1OHHY0004,41.3397,-84.1196,208.5,
23857,US1OHHY0005,41.3282,-83.9088,207.6,
23858,US1OHHY0007,41.391,-84.1378,205.7,
23859,US1OHHY0009,41.457,-84.1496,214.9,
23860,US1OHJC0002,39.0023,-82.5791,250.9,
23861,US1OHJC0004,38.8881,-82.5742,214.6,
23862,US1OHJF0006,40.376,-80.682,350.8,
23863,US1OHKN0001,40.2749,-82.604,335.0,
23864,US1OHKN0004,40.5355,-82.5628,365.5,
23865,US1OHKN0005,40.4676,-82.4292,379.8,
23866,US1OHLC0001,40.1183,-82.6265,319.1,
23867,US1OHLC0002,40.0273,-82.749,324.0,
23868,US1OHLC0005,40.0679,-82.4178,261.8,
23869,US1OHLC0007,40.1488,-82.644,346.9,
23870,US1OHLC0010,40.1282,-82.5158,339.9,
23871,US1OHLC0011,40.024,-82.6511,370.9,
23872,US1OHLC0014,40.1542,-82.5101,361.8,
23873,US1OHLC0015,40.0527,-82.5445,324.6,
23874,US1OHLC0016,39.9598,-82.779,299.0,
23875,US1OHLC0018,40.1966,-82.6797,353.3,
23876,US1OHLC0022,39.998,-82.6136,327.4,
23877,US1OHLG0002,40.273,-83.5597,332.8,
23878,US1OHLK0001,41.6745,-81.2669,224.0,
23879,US1OHLK0003,41.5886,-81.4318,253.9,
23880,US1OHLK0004,41.6032,-81.4435,242.0,
23881,US1OHLK0005,41.5886,-81.3491,327.1,
23882,US1OHLK0006,41.6095,-81.4558,217.6,
23883,US1OHLK0009,41.6151,-81.4459,218.5,
23884,US1OHLK0011,41.7683,-81.0697,224.6,
23885,US1OHLR0002,41.1134,-82.3036,284.1,
23886,US1OHLR0003,41.49,-82.0874,181.1,
23887,US1OHLR0004,41.4096,-82.052,214.6,
23888,US1OHLR0005,41.2934,-82.1624,234.7,
23889,US1OHLR0006,41.3529,-82.0405,229.2,
23890,US1OHLR0008,41.3763,-82.0992,216.4,
23891,US1OHLR0010,41.437,-82.0477,209.1,
23892,US1OHLR0011,41.3436,-82.0733,229.8,
23893,US1OHLS0001,41.6823,-83.5412,182.0,
23894,US1OHLS0005,41.7178,-83.526,177.7,
23895,US1OHLS0009,41.7214,-83.7324,203.9,
23896,US1OHLS0012,41.6916,-83.5672,183.8,
23897,US1OHLS0014,41.6305,-83.4411,182.0,
23898,US1OHLS0016,41.708,-83.4878,178.0,
23899,US1OHLS0018,41.6856,-83.6864,0.0,
23900,US1OHLS0021,41.6498,-83.6203,189.3,
23901,US1OHLS0022,41.5309,-83.7188,196.6,
23902,US1OHLS0023,41.671,-83.8354,211.8,
23903,US1OHLW0006,38.4224,-82.4748,169.2,
23904,US1OHMA0005,39.8714,-83.3806,304.2,
23905,US1OHMC0001,40.5671,-84.541,264.6,
23906,US1OHMC0002,40.5934,-84.5415,258.5,
23907,US1OHMC0007,40.3699,-84.5214,292.0,
23908,US1OHMD0001,41.0428,-81.8193,400.2,
23909,US1OHMD0002,41.2498,-81.8133,342.0,
23910,US1OHMD0004,41.1808,-81.7297,369.1,
23911,US1OHMD0005,41.2441,-81.9024,269.1,
23912,US1OHMD0006,41.1555,-81.8477,290.2,
23913,US1OHMD0009,41.1487,-81.8905,335.9,
23914,US1OHMD0010,41.1412,-81.8534,319.1,
23915,US1OHMG0001,39.6563,-81.8526,219.8,
23916,US1OHMH0002,41.0092,-80.6176,312.1,
23917,US1OHMH0007,41.0596,-80.6549,336.8,
23918,US1OHMH0009,40.9567,-80.7731,363.6,
23919,US1OHMH0010,40.9532,-80.7992,378.3,
23920,US1OHMH0011,41.0364,-80.7659,332.5,
23921,US1OHMM0001,40.1358,-84.2476,274.0,
23922,US1OHMM0002,40.1181,-84.1992,286.2,
23923,US1OHMM0003,39.9797,-84.2822,281.3,
23924,US1OHMM0011,39.9918,-84.2095,271.0,
23925,US1OHMM0013,39.9998,-84.2114,268.5,
23926,US1OHMR0001,40.5697,-83.0969,292.0,
23927,US1OHMR0003,40.5312,-83.0885,281.0,
23928,US1OHMR0006,40.6886,-83.2128,275.8,
23929,US1OHMR0009,40.5846,-83.3316,286.5,
23930,US1OHMS0002,39.195,-82.1869,217.3,
23931,US1OHMW0002,40.6672,-82.6469,411.2,
23932,US1OHMW0003,40.3585,-82.7251,395.3,
23933,US1OHMW0004,40.5143,-82.7556,361.8,
23934,US1OHMW0005,40.7115,-82.7678,365.2,
23935,US1OHMY0004,39.6314,-84.1697,294.1,
23936,US1OHMY0005,39.6807,-84.3954,251.8,
23937,US1OHMY0006,39.6252,-84.1548,295.7,
23938,US1OHMY0007,39.807,-84.2513,298.1,
23939,US1OHMY0009,39.6949,-84.1464,304.5,
23940,US1OHMY0017,39.7373,-84.3955,283.5,
23941,US1OHMY0018,39.8795,-84.1278,301.4,
23942,US1OHMY0019,39.8329,-84.4052,317.3,
23943,US1OHMY0020,39.6247,-84.4624,298.1,
23944,US1OHMY0021,39.718,-84.1939,250.5,
23945,US1OHMY0023,39.7171,-84.1668,295.7,
23946,US1OHMY0025,39.8546,-84.2112,290.5,
23947,US1OHMY0033,39.7083,-84.4041,274.9,
23948,US1OHMY0034,39.8979,-84.3284,299.0,
23949,US1OHMY0036,39.8503,-84.281,0.0,
23950,US1OHMY0039,39.5853,-84.1493,305.4,
23951,US1OHMY0045,39.7659,-84.118,241.7,
23952,US1OHMY0046,39.6227,-84.2529,292.3,
23953,US1OHMY0051,39.7424,-84.1492,276.5,
23954,US1OHMY0053,39.8642,-84.1656,239.3,
23955,US1OHOT0002,41.503,-82.9864,175.0,
23956,US1OHOT0003,41.5218,-83.3393,187.1,
23957,US1OHOT0004,41.639,-82.8248,179.8,
23958,US1OHOT0005,41.5127,-82.9278,176.2,
23959,US1OHOT0006,41.5279,-82.824,179.8,
23960,US1OHOT0008,41.548,-82.8463,178.6,
23961,US1OHPB0001,39.7647,-84.6338,321.9,
23962,US1OHPB0004,39.7437,-84.6543,325.2,
23963,US1OHPB0006,39.7439,-84.5427,277.4,
23964,US1OHPC0001,39.7109,-82.8375,249.9,
23965,US1OHPC0004,39.5931,-83.1149,236.8,
23966,US1OHPL0001,41.224,-84.6022,212.4,
23967,US1OHPL0004,41.0919,-84.492,219.2,
23968,US1OHPN0010,41.0356,-84.0432,225.6,
23969,US1OHPT0001,41.1479,-81.324,330.1,
23970,US1OHPT0002,41.1599,-81.2321,341.1,
23971,US1OHPT0003,41.1552,-81.2008,321.9,
23972,US1OHPT0005,41.1548,-81.2167,342.0,
23973,US1OHPT0006,41.2074,-81.1738,349.0,
23974,US1OHPT0007,41.2113,-81.2133,338.6,
23975,US1OHPT0008,41.2098,-81.3548,331.0,
23976,US1OHPT0009,41.316,-81.1434,353.6,
23977,US1OHPT0010,41.2008,-81.3389,330.4,
23978,US1OHPT0012,41.0085,-81.329,357.8,
23979,US1OHPT0013,41.2942,-81.2316,390.8,
23980,US1OHPT0017,41.1472,-81.3908,322.5,
23981,US1OHPY0001,39.7261,-82.2045,274.3,
23982,US1OHRC0003,40.6864,-82.5994,373.4,
23983,US1OHRC0007,40.89,-82.6558,333.5,
23984,US1OHRC0008,40.7752,-82.5623,393.2,
23985,US1OHRC0009,40.7383,-82.6183,438.0,
23986,US1OHRC0011,40.7557,-82.5922,417.0,
23987,US1OHRS0001,39.2825,-82.9945,256.3,
23988,US1OHRS0008,39.3835,-83.0771,232.0,
23989,US1OHSC0001,38.7584,-82.8832,162.8,
23990,US1OHSC0004,38.7873,-82.9779,189.6,
23991,US1OHSC0006,38.8296,-82.9411,254.2,
23992,US1OHSC0008,38.8845,-82.9802,208.2,
23993,US1OHSD0002,41.3658,-83.0754,0.0,
23994,US1OHSD0003,41.3148,-82.9761,197.8,
23995,US1OHSD0007,41.2924,-83.0078,209.4,
23996,US1OHSD0009,41.3448,-83.1201,191.7,
23997,US1OHSH0001,40.3449,-84.0939,318.8,
23998,US1OHSH0002,40.5158,-83.8932,303.9,
23999,US1OHSH0004,40.44,-84.1847,301.4,
24000,US1OHSH0005,40.2489,-84.3308,286.5,
24001,US1OHSH0007,40.283,-84.0816,322.2,
24002,US1OHSH0009,40.3291,-84.3375,299.3,
24003,US1OHSH0010,40.2505,-84.4053,306.0,
24004,US1OHSH0011,40.2709,-84.3247,298.1,
24005,US1OHSH0012,40.3019,-84.1317,313.9,
24006,US1OHSH0013,40.3153,-84.4154,299.3,
24007,US1OHSH0014,40.3563,-84.4076,289.9,
24008,US1OHSH0015,40.3569,-84.3736,287.4,
24009,US1OHSH0016,40.3147,-84.1519,317.6,
24010,US1OHSH0018,40.3248,-84.1351,311.5,
24011,US1OHSH0020,40.2371,-84.2408,282.9,
24012,US1OHSM0002,41.0723,-81.4635,348.4,
24013,US1OHSM0003,41.3196,-81.5185,311.2,
24014,US1OHSM0004,41.3203,-81.5012,312.7,
24015,US1OHSM0005,41.1623,-81.5037,303.0,
24016,US1OHSM0006,41.0918,-81.4241,355.7,
24017,US1OHSM0007,41.1667,-81.4269,345.3,
24018,US1OHSM0008,41.1765,-81.5143,317.6,
24019,US1OHSM0009,40.9604,-81.5788,340.5,
24020,US1OHSM0010,40.9197,-81.5705,293.5,
24021,US1OHSM0014,40.9534,-81.5239,310.0,
24022,US1OHSM0015,41.0652,-81.4557,339.5,
24023,US1OHSM0016,41.1603,-81.4156,337.7,
24024,US1OHSM0017,41.1499,-81.439,336.2,
24025,US1OHSM0022,41.1229,-81.6252,306.0,
24026,US1OHSM0025,41.0388,-81.5248,310.9,
24027,US1OHSM0026,41.1487,-81.4307,338.6,
24028,US1OHSM0027,41.1145,-81.5344,272.5,
24029,US1OHSM0028,40.9812,-81.5407,307.2,
24030,US1OHSM0032,41.0798,-81.471,337.1,
24031,US1OHSN0001,41.205,-82.838,244.1,
24032,US1OHSN0002,41.1314,-83.2808,236.8,
24033,US1OHSN0003,41.0589,-83.1127,254.2,
24034,US1OHST0002,40.8415,-81.3367,324.0,
24035,US1OHTR0001,41.39,-80.63,303.3,
24036,US1OHTR0004,41.1977,-80.9721,275.2,
24037,US1OHTR0010,41.1614,-80.5616,302.1,
24038,US1OHTS0001,40.5507,-81.564,285.0,
24039,US1OHTS0002,40.6304,-81.4304,287.1,
24040,US1OHTS0004,40.5302,-81.4611,279.5,
24041,US1OHTS0006,40.602,-81.5284,280.1,
24042,US1OHTS0007,40.5495,-81.4904,284.4,
24043,US1OHTS0008,40.5114,-81.6257,303.9,
24044,US1OHUN0001,40.2564,-83.3596,299.0,
24045,US1OHUN0003,40.2221,-83.3675,307.2,
24046,US1OHUN0004,40.3507,-83.4846,328.3,
24047,US1OHVN0001,39.249,-82.523,289.0,
24048,US1OHVN0003,39.2512,-82.2747,271.9,
24049,US1OHWD0001,41.5599,-83.5379,189.9,
24050,US1OHWD0002,41.3912,-83.6751,203.9,
24051,US1OHWD0003,41.6186,-83.4277,184.7,
24052,US1OHWD0008,41.385,-83.4382,207.9,
24053,US1OHWD0009,41.5878,-83.4911,188.4,
24054,US1OHWD0010,41.4925,-83.5406,196.6,
24055,US1OHWD0012,41.4082,-83.6716,205.7,
24056,US1OHWD0014,41.5411,-83.6497,194.2,
24057,US1OHWD0015,41.3722,-83.6777,208.2,
24058,US1OHWD0016,41.5818,-83.5307,189.0,
24059,US1OHWD0019,41.3873,-83.6785,205.7,
24060,US1OHWD0023,41.3757,-83.6641,210.9,
24061,US1OHWL0002,41.4724,-84.5229,223.1,
24062,US1OHWL0003,41.6943,-84.6378,287.7,
24063,US1OHWL0005,41.6654,-84.4244,253.0,
24064,US1OHWL0006,41.6817,-84.5475,267.9,
24065,US1OHWL0007,41.6942,-84.6379,287.4,
24066,US1OHWL0008,41.645,-84.5522,266.4,
24067,US1OHWN0001,40.7521,-81.7459,360.0,
24068,US1OHWN0003,40.7611,-81.9849,278.0,
24069,US1OHWN0004,40.8946,-81.9066,345.0,
24070,US1OHWR0002,39.4307,-84.2166,210.9,
24071,US1OHWR0007,39.2801,-84.2496,220.4,
24072,US1OHWR0008,39.5735,-84.1966,296.0,
24073,US1OHWR0010,39.4094,-84.0248,289.3,
24074,US1OHWR0013,39.3181,-84.2248,239.3,
24075,US1OHWR0014,39.4202,-84.1493,283.2,
24076,US1OHWR0015,39.4164,-84.2106,260.6,
24077,US1OHWR0019,39.3272,-84.2182,243.8,
24078,US1OHWR0024,39.31,-84.2944,251.5,
24079,US1OHWR0026,39.4088,-84.0061,281.9,
24080,US1OHWS0003,39.5376,-81.6832,260.0,
24081,US1OHWS0004,39.3918,-81.6103,241.4,
24082,US1OHWY0001,40.8255,-83.2852,262.1,
24083,US1OHWY0002,40.8173,-83.134,277.1,
24084,US1OKAD0002,35.6921,-94.7694,281.9,
24085,US1OKAD0003,35.9902,-94.5716,345.0,
24086,US1OKAD0004,35.9529,-94.6023,337.1,
24087,US1OKAT0003,34.1698,-95.8789,171.3,
24088,US1OKBC0002,35.3787,-99.6285,623.9,
24089,US1OKBC0004,35.3059,-99.627,578.5,
24090,US1OKBC0005,35.3557,-99.7083,628.2,
24091,US1OKBC0009,35.3941,-99.443,606.6,
24092,US1OKBC0013,35.4182,-99.402,588.3,
24093,US1OKBC0014,35.4174,-99.4112,594.7,
24094,US1OKBC0015,35.4944,-99.3932,605.3,
24095,US1OKBL0001,35.6848,-98.4744,531.0,
24096,US1OKBL0002,35.8417,-98.6175,556.3,
24097,US1OKBR0001,33.8271,-96.5139,181.7,
24098,US1OKBR0002,34.1071,-96.2043,204.2,
24099,US1OKBV0001,36.8401,-100.7043,776.0,
24100,US1OKBV0003,36.99,-100.03,618.7,
24101,US1OKBV0004,36.596,-100.1739,718.1,
24102,US1OKBV0005,36.991,-100.6932,826.6,
24103,US1OKBV0006,36.7878,-100.8392,793.1,
24104,US1OKBV0007,36.8149,-100.5291,750.4,
24105,US1OKCC0001,34.6263,-98.6327,385.0,
24106,US1OKCC0003,34.6185,-98.4599,352.0,
24107,US1OKCC0006,34.7737,-98.2834,387.4,
24108,US1OKCC0007,34.7663,-98.5728,449.0,
24109,US1OKCC0009,34.5898,-98.4766,353.9,
24110,US1OKCC0010,34.852,-98.123,387.1,
24111,US1OKCC0016,34.6499,-98.7935,417.9,
24112,US1OKCC0018,34.5949,-98.1905,344.7,
24113,US1OKCC0022,34.7351,-98.425,370.9,
24114,US1OKCD0002,34.8891,-98.3593,394.4,
24115,US1OKCD0003,35.1025,-98.601,400.2,
24116,US1OKCD0008,35.002,-98.489,431.6,
24117,US1OKCD0010,35.5356,-98.3511,456.0,
24118,US1OKCD0011,35.0719,-98.1769,353.6,
24119,US1OKCD0014,34.9639,-98.3042,422.1,
24120,US1OKCD0015,35.0729,-98.4057,385.0,
24121,US1OKCD0016,34.9226,-98.3407,403.6,
24122,US1OKCD0017,35.1046,-98.4443,398.7,
24123,US1OKCD0018,35.0825,-98.2338,360.6,
24124,US1OKCD0019,35.2611,-98.1835,393.5,
24125,US1OKCG0001,36.676,-95.2335,223.4,
24126,US1OKCG0002,36.5745,-95.0237,258.8,
24127,US1OKCG0003,36.6358,-95.2356,228.9,
24128,US1OKCH0002,35.8666,-95.0018,278.6,
24129,US1OKCH0003,36.0167,-94.9628,278.3,
24130,US1OKCK0008,35.985,-96.6053,273.4,
24131,US1OKCM0002,36.7327,-102.0869,1157.0,
24132,US1OKCM0007,36.8962,-102.1012,1160.1,
24133,US1OKCN0001,35.3906,-97.7206,405.1,
24134,US1OKCN0002,35.4038,-97.757,405.1,
24135,US1OKCN0007,35.649,-97.7058,342.0,
24136,US1OKCN0012,35.6543,-97.725,354.2,
24137,US1OKCN0013,35.4818,-97.7408,416.1,
24138,US1OKCN0014,35.5729,-97.6771,383.1,
24139,US1OKCN0015,35.5994,-98.12,422.1,
24140,US1OKCN0016,35.6829,-97.7781,379.2,
24141,US1OKCN0018,35.48,-97.7459,417.0,
24142,US1OKCN0019,35.5351,-97.9331,414.2,
24143,US1OKCN0023,35.6248,-98.1086,418.8,
24144,US1OKCN0024,35.4739,-97.7235,408.7,
24145,US1OKCN0025,35.4699,-97.7613,415.1,
24146,US1OKCN0026,35.4507,-97.7,390.8,
24147,US1OKCN0027,35.4942,-97.719,398.4,
24148,US1OKCN0029,35.4966,-97.7177,397.2,
24149,US1OKCN0031,35.4871,-97.7549,415.1,
24150,US1OKCN0032,35.6205,-97.7647,361.2,
24151,US1OKCN0034,35.4706,-98.1821,409.7,
24152,US1OKCR0003,34.0718,-97.2127,256.3,
24153,US1OKCR0004,34.1667,-97.2556,285.0,
24154,US1OKCR0009,34.184,-97.1291,272.2,
24155,US1OKCS0002,35.5204,-98.6243,490.1,
24156,US1OKCT0001,34.3481,-98.5062,339.9,
24157,US1OKCT0002,34.1787,-98.4535,313.9,
24158,US1OKCV0001,35.1933,-97.4522,353.0,
24159,US1OKCV0002,35.2564,-97.4277,373.1,
24160,US1OKCV0003,35.24,-97.4899,357.8,
24161,US1OKCV0004,35.2555,-97.4453,365.2,
24162,US1OKCV0005,35.1989,-97.4178,347.5,
24163,US1OKCV0006,35.2078,-97.2999,335.9,
24164,US1OKCV0007,35.2492,-97.4999,366.1,
24165,US1OKCV0008,35.2572,-97.4973,367.0,
24166,US1OKCV0009,35.193,-97.2946,342.9,
24167,US1OKCV0010,35.2011,-97.4038,363.0,
24168,US1OKCV0012,35.2392,-97.4904,360.0,
24169,US1OKCV0013,35.1785,-97.4019,362.1,
24170,US1OKCV0015,35.2523,-97.4975,366.1,
24171,US1OKCV0016,35.15,-97.396,353.9,
24172,US1OKCV0017,35.1036,-97.3356,338.9,
24173,US1OKCV0018,35.2117,-97.4254,359.1,
24174,US1OKCV0020,35.2222,-97.4092,374.9,
24175,US1OKCV0021,35.1715,-97.4262,355.1,
24176,US1OKCV0023,35.2236,-97.4994,356.0,
24177,US1OKCV0024,35.178,-97.3375,335.3,
24178,US1OKCV0025,35.1956,-97.3775,359.1,
24179,US1OKCV0028,35.3426,-97.4747,385.9,
24180,US1OKCV0029,35.2222,-97.3272,357.8,
24181,US1OKCV0031,35.2296,-97.4201,373.1,
24182,US1OKCV0032,35.1979,-97.4182,353.0,
24183,US1OKCV0034,35.229,-97.2772,335.9,
24184,US1OKCV0039,35.2196,-97.5159,339.9,
24185,US1OKCV0040,35.2136,-97.4012,369.1,
24186,US1OKCV0043,35.3353,-97.4696,377.0,
24187,US1OKCV0044,35.219,-97.4658,359.1,
24188,US1OKCV0045,35.1937,-97.4706,348.4,
24189,US1OKCV0046,35.1954,-97.3605,361.2,
24190,US1OKCV0050,35.3409,-97.5366,368.8,
24191,US1OKCV0052,35.2398,-97.4137,375.8,
24192,US1OKCV0053,35.3389,-97.4557,368.2,
24193,US1OKCV0058,35.3043,-97.2743,345.0,
24194,US1OKCV0059,35.2209,-97.4053,363.0,
24195,US1OKCV0061,35.1736,-97.2512,352.7,
24196,US1OKCV0062,35.178,-97.4103,356.6,
24197,US1OKCV0066,35.346,-97.5435,365.8,
24198,US1OKCV0067,35.2013,-97.4097,358.4,
24199,US1OKCV0068,35.2401,-97.4144,378.0,
24200,US1OKCV0069,35.2014,-97.3452,335.6,
24201,US1OKCV0071,35.2495,-97.4205,372.2,
24202,US1OKCV0074,35.2099,-97.4134,360.9,
24203,US1OKCV0076,35.198,-97.4327,349.3,
24204,US1OKCV0079,35.1833,-97.4028,358.7,
24205,US1OKCV0080,35.0697,-97.1605,335.0,
24206,US1OKCV0081,35.2704,-97.507,366.7,
24207,US1OKCV0082,35.3346,-97.267,364.2,
24208,US1OKCV0083,35.2256,-97.4617,354.8,
24209,US1OKCV0084,35.2504,-97.4385,354.5,
24210,US1OKCV0086,35.1518,-97.3921,354.2,
24211,US1OKCV0087,35.1838,-97.4253,347.8,
24212,US1OKCV0091,35.31,-97.5258,372.8,
24213,US1OKCV0092,35.2146,-97.3886,371.6,
24214,US1OKCV0094,35.116,-97.3285,342.6,
24215,US1OKCV0096,35.1911,-97.3922,352.0,
24216,US1OKCV0097,35.2416,-97.4436,362.1,
24217,US1OKCV0098,35.2548,-97.4207,369.7,
24218,US1OKCV0099,35.1735,-97.4199,356.0,
24219,US1OKCV0100,35.1743,-97.4283,349.6,
24220,US1OKCV0101,35.163,-97.2234,358.4,
24221,US1OKCV0106,35.1964,-97.4037,363.3,
24222,US1OKCV0109,35.2084,-97.471,352.0,
24223,US1OKCV0111,35.1869,-97.4572,336.8,
24224,US1OKCV0112,35.3287,-97.4738,369.7,
24225,US1OKCV0113,35.2919,-97.3192,0.0,
24226,US1OKCV0114,35.1893,-97.4611,352.3,
24227,US1OKCV0116,35.1848,-97.4568,0.0,
24228,US1OKCV0117,35.3117,-97.3307,351.4,
24229,US1OKCV0118,35.2226,-97.505,356.0,
24230,US1OKCV0119,35.2237,-97.5033,357.2,
24231,US1OKCV0120,35.3004,-97.519,370.6,
24232,US1OKCV0122,35.1948,-97.404,364.8,
24233,US1OKCV0126,35.27,-97.5022,364.2,
24234,US1OKCV0127,35.2236,-97.404,362.4,
24235,US1OKCV0129,35.1306,-97.3126,349.0,
24236,US1OKCV0132,35.2551,-97.4481,359.7,
24237,US1OKCV0133,35.2585,-97.4168,359.1,
24238,US1OKCW0003,34.024,-95.4859,156.4,
24239,US1OKDL0002,36.471,-94.783,305.1,
24240,US1OKEL0003,36.2634,-99.884,688.8,
24241,US1OKGD0005,36.333,-97.586,345.0,
24242,US1OKGD0007,36.4256,-97.9289,400.5,
24243,US1OKGD0009,36.4135,-97.9274,399.3,
24244,US1OKGD0010,36.4079,-97.8449,376.1,
24245,US1OKGD0011,36.3944,-97.9213,388.0,
24246,US1OKGD0015,36.4326,-97.589,359.1,
24247,US1OKGN0004,34.6869,-97.3173,289.6,
24248,US1OKGN0005,34.6514,-97.1403,284.7,
24249,US1OKGR0001,34.9594,-99.3889,498.0,
24250,US1OKGR0002,34.8763,-99.494,488.0,
24251,US1OKGT0001,36.6361,-97.6036,317.9,
24252,US1OKGT0004,36.6706,-97.7928,318.8,
24253,US1OKGY0001,35.1287,-97.6828,412.1,
24254,US1OKGY0002,35.1459,-98.0335,359.1,
24255,US1OKGY0003,35.0151,-97.9426,360.0,
24256,US1OKGY0004,35.3169,-97.9457,396.2,
24257,US1OKGY0006,35.2894,-97.6743,389.5,
24258,US1OKGY0008,34.9784,-97.9565,374.6,
24259,US1OKGY0009,35.2751,-97.7969,399.9,
24260,US1OKHN0001,34.9174,-99.976,592.5,
24261,US1OKHR0001,36.8204,-99.9303,655.9,
24262,US1OKJC0003,34.6667,-99.4339,422.5,
24263,US1OKJC0004,34.472,-99.649,442.6,
24264,US1OKJC0005,34.5467,-99.4149,403.9,
24265,US1OKJC0006,34.7752,-99.3342,444.1,
24266,US1OKJC0007,34.68,-99.3249,428.5,
24267,US1OKJC0009,34.6804,-99.3237,428.2,
24268,US1OKJC0010,34.7149,-99.3393,439.8,
24269,US1OKJC0011,34.8038,-99.2648,518.8,
24270,US1OKJF0003,34.0488,-98.0344,288.6,
24271,US1OKJH0001,34.2757,-96.4957,217.3,
24272,US1OKKN0001,35.7526,-98.1855,380.1,
24273,US1OKKN0002,35.7317,-97.9711,372.5,
24274,US1OKKN0003,35.973,-98.1161,340.2,
24275,US1OKKN0004,36.012,-97.962,336.2,
24276,US1OKKN0005,35.9491,-98.1217,345.3,
24277,US1OKKW0006,35.0284,-99.1037,474.6,
24278,US1OKKW0007,34.6547,-98.9516,412.7,
24279,US1OKKW0009,34.7938,-98.8269,490.7,
24280,US1OKKY0003,36.718,-97.459,321.9,
24281,US1OKKY0004,36.6778,-97.3111,306.0,
24282,US1OKKY0006,36.7886,-97.295,311.2,
24283,US1OKKY0007,36.882,-97.0613,344.1,
24284,US1OKKY0008,36.8042,-97.2948,310.0,
24285,US1OKKY0015,36.7075,-97.0895,309.4,
24286,US1OKKY0017,36.6682,-97.1377,297.2,
24287,US1OKKY0022,36.7619,-97.139,314.6,
24288,US1OKKY0023,36.7197,-97.0732,301.4,
24289,US1OKLF0003,35.1669,-94.6949,140.5,
24290,US1OKLG0002,35.8128,-97.4299,321.0,
24291,US1OKLG0003,35.7279,-97.3815,352.7,
24292,US1OKLG0004,35.7712,-97.409,343.8,
24293,US1OKLG0005,35.7402,-97.4395,342.0,
24294,US1OKLG0006,35.893,-97.4424,281.0,
24295,US1OKLG0007,35.8689,-97.6679,299.9,
24296,US1OKLG0008,35.8833,-97.4226,294.1,
24297,US1OKLG0009,35.7315,-97.501,332.8,
24298,US1OKLG0010,35.7537,-97.3792,382.2,
24299,US1OKLG0011,35.8819,-97.4181,308.5,
24300,US1OKLG0013,35.7516,-97.185,308.8,
24301,US1OKLG0014,35.7516,-97.4652,346.9,
24302,US1OKLG0015,35.9717,-97.4676,310.6,
24303,US1OKLG0016,35.7594,-97.361,376.4,
24304,US1OKLN0002,35.8993,-96.9592,290.5,
24305,US1OKLN0005,35.7728,-96.8604,268.2,
24306,US1OKLN0008,35.568,-97.019,311.5,
24307,US1OKLN0010,35.7383,-96.8696,311.2,
24308,US1OKLN0011,35.4776,-96.7921,298.4,
24309,US1OKLT0001,35.0536,-95.3176,290.8,
24310,US1OKLT0003,34.7102,-95.3495,200.6,
24311,US1OKLV0001,33.9073,-97.1604,239.3,
24312,US1OKMC0001,34.9111,-97.2539,328.0,
24313,US1OKMC0002,35.1333,-97.6242,380.1,
24314,US1OKMC0003,35.2411,-97.5802,361.2,
24315,US1OKMC0004,35.1849,-97.5422,362.4,
24316,US1OKMC0005,35.0131,-97.4898,354.8,
24317,US1OKMC0008,35.1759,-97.5252,362.7,
24318,US1OKMC0010,35.0196,-97.3677,337.4,
24319,US1OKMC0011,35.1716,-97.5229,372.8,
24320,US1OKMC0013,35.2981,-97.6314,402.6,
24321,US1OKMH0001,35.3244,-95.5157,199.0,
24322,US1OKMH0003,35.3191,-95.5996,187.5,
24323,US1OKMJ0001,36.23,-98.1225,382.8,
24324,US1OKMJ0002,36.2781,-98.4779,390.4,
24325,US1OKMJ0003,36.3789,-98.2463,405.1,
24326,US1OKMJ0004,36.2778,-98.4774,391.7,
24327,US1OKMJ0005,36.2645,-98.4753,394.7,
24328,US1OKMK0005,35.7584,-95.3353,0.0,
24329,US1OKML0001,33.9374,-96.6887,211.8,
24330,US1OKML0003,33.89,-96.8024,208.8,
24331,US1OKMN0003,33.8998,-94.7898,145.7,
24332,US1OKMN0004,33.881,-94.7914,135.6,
24333,US1OKMN0005,33.879,-94.7901,0.0,
24334,US1OKMR0001,34.4913,-97.0176,310.9,
24335,US1OKMY0002,36.4725,-95.0494,242.9,
24336,US1OKMY0003,36.1773,-94.974,355.4,
24337,US1OKMY0006,36.2788,-95.1996,206.0,
